CID,Atom number,Atom type,CEH-v2,EEQ,HirshfeldAPC
Cf_CfO2,1,98,1.2333646911040264,0.9541601583651076,1.035588
Cf_CfO2Be1,1,98,0.9586256100805997,0.7547729095482848,0.914015
Cf_CfO2Be2,1,98,0.1453367478890272,0.6091247756290471,0.621302
Cf_CfO3,1,98,1.1877601901537098,1.161123868333651,1.068506
Cf_CfO3Be1,1,98,1.054674856356548,1.0835699392888682,1.087839
Cf_CfO4,1,98,1.627894304656072,1.1501020787106988,1.02185
Cf_CfOF,1,98,0.957590308229186,0.833512593847585,0.966535
Cf_CfOISe,1,98,0.4978745049213835,0.6898310595599071,0.177714
Cf_CfOITe,1,98,0.5872271746324431,0.6495189625826274,0.223654
Cf_CfOOS,1,98,0.7572276935774647,0.8806861892214737,0.864474
Cf_CfPIMg,1,98,0.1324373098260676,0.6011386501825616,0.583194
Cf_CfS1,1,98,0.5951208102304281,0.4827186436785169,0.568589
Cf_CfS2,1,98,1.0349970135485438,0.6428645950307248,0.731449
Cf_CfS3,1,98,1.3490560107794631,0.7299934181132075,0.688197
Cf_CfS4,1,98,0.2828160474381704,0.6667307253418362,0.650454
Cf_CfSrC,1,98,0.6656735297036478,1.196766775364947,1.482278
Cm_Br1C10Cl1Cm1F3H21N6O3P1S2,1,96,0.1024981462654384,0.8205183975689527,0.192859
Cm_Br1C10Cm1H16N6O2P1,1,96,0.6740229481080391,0.8238902807717949,0.454581
Cm_Br1C13Cm1F3H18N2O5P1,1,96,0.3452811456302938,0.8597633997633378,0.285543
Cm_Br1C14Cl1Cm1H17N3O3P1,1,96,0.5496292590112881,0.7505913818023435,0.302106
Cm_Br1C17Cm1H27N2O2P1,1,96,0.8172341195716704,0.6853441961299138,0.400823
Cm_Br1C2Cm1H3N2O4,1,96,0.5808343009301766,0.7089636291842905,0.461186
Cm_Br1C3Cl1Cm1H3N2O1S1,1,96,0.5116531934716062,0.6461114076961785,0.323308
Cm_Br1C3Cm1H11N1O4P1,1,96,0.7152426861250492,0.7860750368065302,0.645439
Cm_Br1C4Cm1H12N2O3,1,96,0.5298939644499554,0.7564077210427399,0.507931
Cm_Br1C5Cm1H12N4O3P1,1,96,0.6491388899251482,0.7811348689120825,0.531804
Cm_Br1C7Cm1F1H21N4O3,1,96,0.1868272914047863,0.8048763105133359,0.281573
Cm_Br1C7Cm1H18N1O4P2S2,1,96,0.7087445431982973,0.7763709515157813,0.326822
Cm_Br1C9Cl1Cm1H14N1O3,1,96,0.4494296001655968,0.7263338680538036,0.41322
Cm_Br1Cm1H6N1O5S1,1,96,0.516066177862069,0.7731651968826676,0.392366
Cm_C10Cl1Cm1H15N1O3S1,1,96,0.6481574865338098,0.7519327473203917,0.536568
Cm_C10Cl1Cm1H18N3O2,1,96,0.6892103584724625,0.7876680151209462,0.484182
Cm_C10Cm1F1H23I1N5O1,1,96,0.2673524321732266,0.7710202803915452,0.354069
Cm_C10Cm1F3H11N6O2P1,1,96,0.7660985591175093,0.8548889542204771,0.505609
Cm_C10Cm1F3H22N1O5P2,1,96,0.7952828616245213,0.7048051538206057,0.509358
Cm_C10Cm1H12N2O4,1,96,0.7724488554549547,0.818644946724473,0.622224
Cm_C10Cm1H12N2O8S1,1,96,0.9430557348330856,0.8523272516502178,0.327638
Cm_C10Cm1H21N1O10P1S1,1,96,0.7029380779963987,0.8183404943464201,0.370554
Cm_C10Cm1H21N2O8S2,1,96,0.7117405532396297,0.8511751014587774,0.298326
Cm_C11Cm1H10N5O1S1,1,96,0.7028610758849876,0.8475929071406509,0.52295
Cm_C11Cm1H12N2O4S1,1,96,1.2301361035150515,0.7841567776231916,0.634263
Cm_C11Cm1H21N4O5S1,1,96,0.5865620641008131,0.85346761113265,0.323199
Cm_C11Cm1H23N4O7P1,1,96,0.5256612688292674,0.8793161912999876,0.232919
Cm_C11Cm1H29I1N6O1S1,1,96,0.022282575656954,0.787412085169538,0.296092
Cm_C12Cl1Cm1H12N3O2,1,96,0.5751880284871054,0.7894508601952623,0.39052
Cm_C12Cl1Cm1H15N3O6,1,96,0.824964089914312,0.8483585311233905,0.358288
Cm_C12Cm1F3H11N3O4P1S1,1,96,0.8718185217577419,0.8289560156187752,0.306572
Cm_C12Cm1H15N1O4S1,1,96,0.8707901712059789,0.8106438356672778,0.723246
Cm_C12Cm1H15N2O4,1,96,1.144516586285684,0.846231681364104,0.775373
Cm_C12Cm1H19I1N4O2S1,1,96,0.2706961794554605,0.7606262825737282,0.332324
Cm_C12Cm1H21N4O5S1,1,96,0.9969368429248446,0.861735507238079,0.344779
Cm_C12Cm1H21N6O4,1,96,0.7339029761190219,0.8260005947284017,0.457988
Cm_C12Cm1H23N2O3,1,96,1.0801522909350008,0.7357464470966462,0.741655
Cm_C12Cm1H9N3O6,1,96,1.0286330560010564,0.814606661023834,0.62467
Cm_C13Cm1H15N2O4,1,96,0.7188021075879163,0.8570244345688698,0.568927
Cm_C14Cm1H11N1O10S1,1,96,1.0442804138639998,0.8625676730038376,0.34999
Cm_C14Cm1H22N2O5,1,96,0.7294679518579528,0.8679823474403574,0.509626
Cm_C15Cm1H17N5O3P1S2,1,96,0.8010736047261928,0.8163729788157474,0.349121
Cm_C15Cm1H19N2O2,1,96,1.2961857615242205,0.746016973502404,0.764393
Cm_C15Cm1H22N1O5S1,1,96,0.696661339379443,0.8241861585429493,0.502378
Cm_C16Cm1H17N3O1,1,96,1.6242384544326958,0.7533981802200573,0.867988
Cm_C17Cm1F4H26N3O6P2,1,96,0.8501796297415878,0.857142884206784,0.301763
Cm_C19Cm1H19N3O5,1,96,0.9755275286532248,0.8247002473840237,0.539327
Cm_C19Cm1H28I1N4O4P1,1,96,0.645242649529723,0.762231845923389,0.250036
Cm_C1Cm1F3H6N2O4P1,1,96,0.8394720594200744,0.8675337129714871,0.679889
Cm_C20Cm1H22N2O3P1,1,96,1.2256826405758008,0.8033308608799581,0.685203
Cm_C21Cm1H28N1O7P1,1,96,0.5818585580209559,0.8145314925892149,0.339448
Cm_C23Cm1H21N5O4,1,96,0.8872154457198396,0.841815046717543,0.370995
Cm_C28Cm1H32O9,1,96,0.6071341087787705,0.9033326990240234,0.283399
Cm_C2Cm1F1H1N1O2,1,96,0.7477165666692978,0.8179509451118622,0.703209
Cm_C2Cm1F1H8N3O8S2,1,96,0.6882704350825255,0.8172824241737144,0.20802
Cm_C3Cl1Cm1H3N2O1S1,1,96,0.51370280835379,0.7065048200634023,0.574587
Cm_C3Cl1Cm1H7N1O3,1,96,0.9289987786048834,0.7170793279415498,0.645394
Cm_C3Cm1H10N3O1,1,96,1.4392218216795785,0.8110526681630452,1.036341
Cm_C3Cm1H7N3O10S1,1,96,0.4461432387355424,0.8215672372992651,0.261425
Cm_C4Cl1Cm1H13N1O3,1,96,0.9713023309138448,0.7283136995944046,0.665248
Cm_C4Cm1F2H4N3O3,1,96,0.7873929668388828,0.8281558703173026,0.665402
Cm_C4Cm1F6H13N3P2,1,96,1.0329629599333785,0.8028429677275839,0.656802
Cm_C4Cm1H11N4O4,1,96,0.8511046649497398,0.8361304134669664,0.549575
Cm_C4Cm1H13N1O11P1S2,1,96,0.8419320951805298,0.8487235549249217,0.294481
Cm_C4Cm1H14N4O7S1,1,96,0.5530503483241709,0.8544512945497187,0.283096
Cm_C4Cm1H8N7O6S2,1,96,0.6488535405839979,0.7825558283178857,0.224753
Cm_C5Cl1Cm1H15N1O4P1,1,96,0.7755997996215807,0.7532299076713651,0.577847
Cm_C5Cm1F6H8N4O5P2,1,96,0.5756957879234368,0.8562598004156501,0.425194
Cm_C6Cm1F1H13N2O8P1S2,1,96,0.6620864666625201,0.8472262644381798,0.301155
Cm_C6Cm1H11I1O3,1,96,0.916201253562596,0.7270699435905463,0.728932
Cm_C6Cm1H14N1O8P1S2,1,96,0.7736488233061498,0.7589149850410881,0.294946
Cm_C6Cm1H16N2O6P1S1,1,96,0.7938638026781983,0.8120026914315891,0.373204
Cm_C6Cm1H18I1N1O6P1,1,96,0.6072526982759237,0.792169599112984,0.392956
Cm_C7Cl1Cm1H12I1N3O3,1,96,0.4531615249687806,0.7298726701297045,0.296792
Cm_C7Cm1F1H19N3O2,1,96,0.844008482915247,0.7640703642407576,0.548325
Cm_C7Cm1F1H9O4,1,96,0.9557725320822756,0.8622947434603176,0.838306
Cm_C7Cm1H17N2O3P1S1,1,96,0.7791818918567965,0.7514828020538548,0.550385
Cm_C7Cm1H17N2O6P1,1,96,0.9672594350553708,0.7452494422180508,0.622839
Cm_C7Cm1H21N3O4P2S1,1,96,0.7220724202731694,0.7495194410108781,0.261114
Cm_C7Cm1H22O4P1,1,96,1.176015495293967,0.8105150569115032,0.816056
Cm_C8Cm1F3H16O3P2,1,96,1.338969190565659,0.840133774981674,0.813635
Cm_C8Cm1H13I1N2O6,1,96,0.668594426718442,0.79448154024455,0.542009
Cm_C8Cm1H21N4O4P1S2,1,96,0.6489606349053574,0.8146994048408509,0.495775
Cm_C8Cm1H25N3O5P1,1,96,0.8715448435005659,0.789594295759108,0.53477
Cm_C9Cl1Cm1H21N1O6,1,96,0.2893481501102164,0.811554773519321,0.328468
Cm_C9Cm1F1H10O4,1,96,1.3207491317698132,0.827988352034335,0.921854
Cm_C9Cm1F3H10N2O9P1,1,96,0.8162687900749295,0.8755847280361497,0.368489
Cm_C9Cm1H10N6O3S2,1,96,0.5120220763899042,0.8575938314921168,0.446334
Cm_C9Cm1H17N1O5,1,96,0.7161191359352734,0.8410553943311352,0.492185
Cm_C9Cm1H18N3O3,1,96,0.985367900514311,0.8419856410168203,0.693405
Cm_C9Cm1H23N1O9P1S1,1,96,0.6458735488862526,0.8365317640412,0.275165
Cm_C9Cm1H30I1N5O3P1S1,1,96,0.2847577035918971,0.770723438472868,0.212163
Cm_Cl1Cm1N3O9,1,96,0.6355064803491561,0.817187919857981,0.387052
Cm_CmAlGeOCa,1,96,-0.0923170833546567,0.0876670428348482,-0.194136
Cm_CmAlS,1,96,0.0419381721576958,-0.2073165657628282,-0.831258
Cm_CmAlSeO,1,96,0.2172950420361947,0.2479537043121853,-0.088291
Cm_CmBCaP,1,96,-1.0380645986063035,-1.0623562901131942,-2.997978
Cm_CmBInHSe,1,96,0.5079849274969835,0.3239246901666632,0.518806
Cm_CmBeBCSb,1,96,0.601453704893955,0.3040946550902067,0.506833
Cm_CmBr1,1,96,0.2351020924762823,0.383162281842784,0.246877
Cm_CmBr2,1,96,0.5062060884836364,0.5124285568111038,0.803464
Cm_CmBr3,1,96,0.6833821023460842,0.5748068923292333,0.674295
Cm_CmBr4,1,96,0.9562255814438558,0.6057252459029766,0.416341
Cm_CmBr5,1,96,1.520657476440631,0.5644544408342433,0.362286
Cm_CmBr6,1,96,0.7756333716183188,0.639832616451447,0.093244
Cm_CmBrMg,1,96,0.9161229310448938,0.4152458544481063,0.73678
Cm_CmBrNaAsF,1,96,-0.2975985526386142,0.2275852431795826,-0.103125
Cm_CmCNSI,1,96,0.6747931427167115,0.8013111365202219,0.475162
Cm_CmCSiBr,1,96,0.0175621348958499,0.4886486096008371,0.500598
Cm_CmCl1,1,96,0.270515402415228,0.2731143990053937,0.25538
Cm_CmCl2,1,96,0.5826471161611539,0.425940264399631,0.525221
Cm_CmCl3,1,96,0.8270322966595014,0.521788293755008,0.750075
Cm_CmCl4,1,96,1.110258139390065,0.5808507320481611,0.532207
Cm_CmCl5,1,96,1.7401319653440532,0.5502903608236143,0.463224
Cm_CmCl6,1,96,0.9132885296199234,0.6617511724007201,0.207664
Cm_CmClI,1,96,-0.1559502469117497,0.3053280304953658,-0.020082
Cm_CmClNaK,1,96,0.3127584375390557,0.0104500466478346,0.061047
Cm_CmF1,1,96,0.3117617043450102,0.3890691742612283,0.304807
Cm_CmF2,1,96,0.6320928427802228,0.6199216213479719,0.649254
Cm_CmF3,1,96,0.9178566054240316,0.7711510929101268,0.997365
Cm_CmF4,1,96,0.9031354850194886,0.9030540031207476,1.101833
Cm_CmF5,1,96,1.0605704264395928,0.9739732522704384,0.9511
Cm_CmF6,1,96,1.193481630468301,1.0374598185307795,0.835325
Cm_CmGaSSb,1,96,0.7561420805192922,0.2937187738336849,0.354797
Cm_CmH0Li3,1,96,0.0792786010134844,-0.5801867983729853,-0.104635
Cm_CmH1,1,96,0.3418835927995377,0.0764023613723412,0.246921
Cm_CmH1Li2,1,96,0.0421821083667071,-0.3481272739358345,-0.188148
Cm_CmH1Li3,1,96,0.2494673014425845,-0.4369647461790522,0.057792
Cm_CmH2,1,96,0.6143069452912865,0.13383099114381,0.489677
Cm_CmH2Li1,1,96,0.5547676672180074,-0.1270893426161715,0.340643
Cm_CmH2Li2,1,96,0.2844554773216188,-0.2248581278772837,-0.022429
Cm_CmH2Li3,1,96,-0.1654708553124119,-0.2937626997091735,0.104519
Cm_CmH3,1,96,0.7801735078929928,0.1779332355410367,0.714614
Cm_CmH3Li1,1,96,0.4233804395536638,-0.0097531136076944,0.461423
Cm_CmH3Li2,1,96,0.049712929457707,-0.1414947990862617,0.222155
Cm_CmH4,1,96,1.1560913707333216,0.2108867932378926,0.625969
Cm_CmH4Li1,1,96,-0.0036669987379835,0.01184419549644,0.317467
Cm_CmH5,1,96,0.8904443657622966,0.237800377291153,0.516467
Cm_CmH6,1,96,0.869130670589503,0.2595328413971968,0.42491
Cm_CmHAlSbOBr,1,96,0.5013434887681492,0.5645310293201131,0.428068
Cm_CmHBTe,1,96,0.3255344794449598,0.0201601414458405,-0.199078
Cm_CmHH,1,96,2.351338888194113,1.2297953404495905,1.90376
Cm_CmHKGeIMgI,1,96,-0.1355319819819749,0.3328889503637491,0.24019
Cm_CmHSiNSb,1,96,0.7378769243052847,0.1196907437352177,-0.914166
Cm_CmI1,1,96,0.2476022904804862,0.4083991960247402,0.260158
Cm_CmI2,1,96,0.4774954150382053,0.5144953411889291,0.490204
Cm_CmI3,1,96,0.5789884003053591,0.5590164314786703,0.635657
Cm_CmI4,1,96,0.8909493405496063,0.5448011526136818,0.461608
Cm_CmI5,1,96,1.1546197213684315,0.5279434983392919,0.327959
Cm_CmI6,1,96,0.6587426011406354,0.5895226199350219,0.09752
Cm_CmInSb,1,96,0.6044159836952245,0.1208453485108775,0.2195
Cm_CmK,1,96,0.1406218210526168,-0.5139783887799056,0.088743
Cm_CmLiBe,1,96,-0.0313649302955808,-0.2549996692073594,-0.587355
Cm_CmLiMg,1,96,-1.5734935173908964,-1.358761702759961,-1.278393
Cm_CmLiMgC,1,96,0.412254762462941,-0.0681350118750327,-0.004353
Cm_CmLiNaOK,1,96,-1.198498152458888,-0.3263229868895356,-0.103331
Cm_CmLiSbMg,1,96,-0.960877456236151,-0.7276235485276696,-0.845424
Cm_CmMgAs,1,96,0.4478952618188059,0.0178870492092547,0.244827
Cm_CmMgBNClI,1,96,0.3813474197100249,0.4619471522278173,0.335295
Cm_CmMgBSiN,1,96,0.6602352476373174,0.4656512094619083,0.427535
Cm_CmMgGeHAsBr,1,96,-0.7570040209167366,0.1616718837525179,-0.332607
Cm_CmNPAs,1,96,0.1714857643404193,0.7423943522963106,0.442905
Cm_CmNSKBr,1,96,1.5416448847278332,0.7955639610471755,0.757483
Cm_CmNaBSeTe,1,96,0.3040087121791703,0.184867541209432,0.187827
Cm_CmNaMgAlOCl,1,96,-0.0784238853504766,0.1708122874932125,0.335202
Cm_CmO,1,96,1.7087785210217197,1.1208455295258266,1.400204
Cm_CmO1,1,96,0.7238069104625662,0.5255094421505426,0.503901
Cm_CmO1Be2,1,96,0.5649509766257508,0.3235539362663111,0.437111
Cm_CmO2,1,96,1.11708526446292,0.8913487164368312,0.944124
Cm_CmO2Be1,1,96,0.733596873359819,0.6734443472512981,0.592352
Cm_CmO3Be1,1,96,0.4348968012638834,0.9852596005936572,0.868131
Cm_CmO4,1,96,1.0350458903821502,1.0922855860758558,0.760957
Cm_CmP,1,96,0.628511862491671,0.3339802658248799,0.446784
Cm_CmS1,1,96,0.5946144215812759,0.3717965038941205,0.465602
Cm_CmS2,1,96,0.9854660394323094,0.5062428444666247,0.633992
Cm_CmS3,1,96,1.6650924777585498,0.5901815161970516,0.557133
Cm_CmSBrBr,1,96,0.527057799178891,0.5062260426153506,0.015535
Cm_CmSbBrI,1,96,-0.0077187232809079,0.3596983619829741,-0.183343
Cm_CmSbLiAs,1,96,-0.3971278552455231,-0.1733694608900429,-0.143238
Cm_CmSbSb,1,96,0.312500545300602,0.178519874304507,0.304021
Cm_CmSeTe,1,96,1.5727906201884512,0.5894244445214084,0.812357
Cm_CmSiBrHSe,1,96,0.9636458897791916,0.1608593170575112,-0.534251
Cm_CmSiMg,1,96,-0.415146496628842,-0.9114211683960028,-1.109064
Cm_CmSnClO,1,96,0.2101258252633262,0.1624704475957705,-0.289943
Es_Br1C10Es1H15N3O2,1,99,0.8216294865846998,0.8515070505298374,0.648019
Es_Br1C10Es1H9I1N2O4,1,99,0.5138891391487728,0.8062945395352736,0.389305
Es_Br1C11Es1H23I1N1O3P2S1,1,99,0.4722087294439971,0.7236783902952106,0.365343
Es_Br1C16Es1H18N6O3,1,99,0.5715218241768665,0.8553990126450166,0.433109
Es_Br1C1Es1F1H4O2,1,99,0.4472179345947593,0.8056954502395697,0.608329
Es_Br1C1Es1I1N2O6S1,1,99,0.9509489191296436,0.8711825124280836,0.343375
Es_Br1C2Es1H4N2O4,1,99,0.6623180802495228,0.827929136422396,0.742519
Es_Br1C4Es1H9O5S1,1,99,0.8147609975671599,0.8280371696111817,0.517081
Es_Br1C7Es1F1H5N4O4,1,99,0.6121365772316525,0.8912426761714762,0.418642
Es_Br1C7Es1H13N3O4P1,1,99,0.8311661886123385,0.8275947650127351,0.666712
Es_Br1C7Es1H5N4O5S2,1,99,0.8047542272312395,0.835386238968101,0.377253
Es_C10Es1F3H14O8P2S1,1,99,0.8893209257070493,0.8852045959974325,0.574621
Es_C10Es1H16N4O3P1S1,1,99,0.9982193103261358,0.8532259406260876,0.796069
Es_C10Es1H20N3O6S1,1,99,0.1744264001755213,0.8509827423886185,0.42253
Es_C10Es1H33O9P3,1,99,0.6400504941362233,0.7783258397444148,0.479892
Es_C11Es1F1H25N4O2P2,1,99,0.646706367313892,0.8506319933108737,0.54703
Es_C12Cl1Es1F3H28N7O2P1,1,99,0.3204427259791973,0.79496301165297,0.391664
Es_C12Cl1Es1H14N2O3,1,99,0.9581322301378984,0.8167012335329977,0.817899
Es_C12Es1H12N1O6,1,99,0.7248144969442489,0.910295749866009,0.74176
Es_C12Es1H12N3O2,1,99,1.4335034415750396,0.8576553029454161,1.017008
Es_C12Es1H15N2O4,1,99,1.0190738380428273,0.8802224143873709,0.915746
Es_C12Es1H18N4O6P1S1,1,99,0.7448065806436346,0.8256699458566477,0.44486
Es_C12Es1H23N2O7,1,99,0.999242049709629,0.8588243277530012,0.634365
Es_C12Es1H27N4O3P1,1,99,0.9708313091980776,0.8297584030982352,0.719871
Es_C13Es1F1H19N2O1P1,1,99,1.196002486313584,0.8351905341680586,0.850023
Es_C13Es1F1H36I1N2O6P1,1,99,0.3489343570504302,0.873984870586334,0.428536
Es_C13Es1H17N3O8P1S1,1,99,0.9050910335953066,0.8600145163613158,0.473657
Es_C13Es1H18N4O3,1,99,0.7765152769209573,0.8991250722620954,0.664996
Es_C13Es1H20O8S1,1,99,0.8423548027365071,0.8752534676359338,0.541032
Es_C14Cl1Es1H19N2O7,1,99,0.679943425566649,0.8186341915539772,0.443855
Es_C14Es1H17N3O6P1S2,1,99,0.8611795532921835,0.8699687803541019,0.398986
Es_C14Es1H22N7O7,1,99,0.5618921725827299,0.9222357772101606,0.442122
Es_C15Cl1Es1H23N2O6,1,99,0.5843388378685677,0.8702642800643772,0.455797
Es_C15Es1H21N3O2P1S1,1,99,0.8424810918771726,0.881719085541061,0.731545
Es_C16Es1F1H15N3O2,1,99,0.7134628090117718,0.911145449312246,0.602102
Es_C16Es1F1H24N2O5,1,99,0.7483399817302872,0.8949407447630842,0.677829
Es_C17Cl1Es1H30N2O6P1,1,99,0.5167379407609645,0.9115911208123187,0.423529
Es_C17Es1H30N9O3,1,99,0.4408574318969118,0.928645675487399,0.447622
Es_C18Cl1Es1F1H34N5O4,1,99,0.4179080031024005,0.868258527575617,0.4593
Es_C18Es1H31N8O6,1,99,0.4514913279498012,0.9082005301568212,0.486103
Es_C1Es1F1N4O7S1,1,99,0.8082385215260397,0.8935310417984708,0.445367
Es_C24Es1H30N4O2,1,99,1.1428312230749749,0.8363542895368798,0.630128
Es_C2Es1F1N2O6S1,1,99,0.6733031879593048,0.8600175760905757,0.459996
Es_C2Es1H5N4O10,1,99,0.9257933286669532,0.9691582789920228,0.578855
Es_C3Es1H11N3O6,1,99,0.9449783415631848,0.910334019434307,0.735073
Es_C3Es1H11N5O3S1,1,99,0.6985520825599962,0.919413118909449,0.721122
Es_C3Es1H5I2N2O4S1,1,99,0.5408553231870035,0.8113123385040804,0.386146
Es_C3Es1H9N4O1,1,99,0.6754971689351656,0.7729290250548677,0.72006
Es_C4Es1F3H13N3P1,1,99,1.4407363351465663,0.875903570047655,1.062124
Es_C4Es1F3H4N4O5P1S2,1,99,0.6320201047960328,0.8803284010433754,0.540212
Es_C4Es1H10I1N1O3,1,99,0.7906524563577304,0.7626104448509822,0.795297
Es_C4Es1H18N4O1,1,99,1.4241100672402625,0.903350109055416,1.019747
Es_C5Cl1Es1F1H20N3O1P1,1,99,0.704602163382926,0.8433213627892685,0.603337
Es_C5Cl1Es1H13N1O2P1S1,1,99,0.4327264503804233,0.775215011880714,0.544153
Es_C5Es1F1H17N2O3P1,1,99,1.0294273669433902,0.8563292351580152,0.894335
Es_C5Es1F1H8I1N2,1,99,0.7629297431121562,0.7851480222161671,0.809139
Es_C5Es1F2H12O6P1S1,1,99,0.5277044414244378,0.8797179247125468,0.458072
Es_C5Es1F3H9N2P2S1,1,99,0.6424530400897035,0.8122639050562753,0.808629
Es_C5Es1H10N2O4,1,99,0.8983458293992792,0.8967872516871613,0.900408
Es_C5Es1H12N7O8P1,1,99,0.7687404125841526,0.9213083185427752,0.406007
Es_C5Es1H13N2O4P1,1,99,0.9142594977399257,0.7967849050311933,0.796994
Es_C5Es1H16N3O2,1,99,1.142374769714205,0.8311098551063725,0.903503
Es_C5Es1H18N4O4,1,99,0.5565964746861767,0.9252123969135676,0.606041
Es_C5Es1H7N1O7S1,1,99,0.7815319459947807,0.9057404075049909,0.577895
Es_C6Cl1Es1H14N4O1S2,1,99,0.5423232805376104,0.8549861082053276,0.613285
Es_C6Es1H13N3O10P1S2,1,99,0.8027064862931681,0.8479050264263366,0.377632
Es_C6Es1H17N3O3P1,1,99,1.055664378204475,0.7908872588792959,0.863067
Es_C6Es1H22O5P2S1,1,99,0.8428335608619885,0.7794848716951284,0.588916
Es_C7Cl1Es1H22N4O4P1,1,99,0.733387251028808,0.8545007695720681,0.522687
Es_C7Es1F3H20N1O2P3S1,1,99,0.572915300305561,0.8473116861142891,0.669534
Es_C7Es1H14N4O9,1,99,0.7070484487417008,0.885127867983531,0.342733
Es_C7Es1H15N3O5S1,1,99,1.0141768105903104,0.9213634273468552,0.593388
Es_C7Es1H18N5O4S1,1,99,0.5939014430341762,0.8588735126730167,0.485316
Es_C7Es1H7N2O5S1,1,99,0.9090736425999,0.7978634564765441,0.47944
Es_C7Es1H9N4O3,1,99,0.6637341311502605,0.9277094001911642,0.756486
Es_C8Es1H14N2O8P1S1,1,99,0.8951750637983338,0.8391406927172465,0.5934
Es_C8Es1H15N3O1P1,1,99,1.1696824214939172,0.7134820102967847,0.906998
Es_C8Es1H20N7O1P1S1,1,99,0.3756508057799841,0.7906176667585674,0.378515
Es_C9Cl1Es1H9N1O4,1,99,0.7503996002629976,0.8080710741771278,0.743036
Es_C9Es1F1H8N2O6S1,1,99,0.6899449843101946,0.8519200992460072,0.502805
Es_C9Es1H15N6S1,1,99,0.8336672940487704,0.8921589641128531,0.778768
Es_C9Es1H18N2O9S2,1,99,0.8957674278888732,0.8812496819669471,0.435842
Es_C9Es1H20N4O5,1,99,0.8164243539891118,0.9106804574443303,0.610642
Es_C9Es1H28I1O7P2,1,99,0.4354491961208742,0.8466935420325954,0.487296
Es_C9Es1H28N1O10P3,1,99,0.9347749891299072,0.7552537260704649,0.533358
Es_Es1F1H5N4O4S1,1,99,0.8468368834245724,0.8887323286067916,0.588857
Es_EsAlCNaCl,1,99,0.4363789838307466,0.5177397440823805,0.721022
Es_EsBr1,1,99,0.3755410129400398,0.4384661742394209,0.365019
Es_EsBr2,1,99,0.7096081575131076,0.576036400010471,0.674991
Es_EsBr3,1,99,0.7801790728429914,0.6511064338667452,0.797803
Es_EsBr4,1,99,1.0485066864669368,0.646916516414673,0.620266
Es_EsBr5,1,99,1.1703483926140286,0.6358359505643527,0.503217
Es_EsBr6,1,99,1.17620075556618,0.6249797688011316,0.414404
Es_EsCSiGeAsS,1,99,1.5530437615269883,0.9316649293927116,1.382903
Es_EsCTe,1,99,0.8445353777172815,0.7271997647830024,0.967992
Es_EsCa,1,99,0.4909741368359603,0.1863357208440026,0.123189
Es_EsCl1,1,99,0.3946036223144171,0.3126050958713019,0.369952
Es_EsCl2,1,99,0.7632554881513198,0.4780197258718589,0.708687
Es_EsCl3,1,99,0.8877558359178017,0.5875817868690236,0.864186
Es_EsCl4,1,99,1.26460165984381,0.6090749575832788,0.721824
Es_EsCl5,1,99,1.455075498949381,0.6138641696164274,0.599482
Es_EsCl6,1,99,0.507526525285025,0.7220044142200404,0.459749
Es_EsF1,1,99,0.3595589201987489,0.4282163872294256,0.397312
Es_EsF2,1,99,0.7266558191038586,0.6704068309970042,0.808448
Es_EsF3,1,99,0.8879065841386635,0.8318136319611443,1.099829
Es_EsF4,1,99,0.8893727357793697,0.9632989617355594,1.248362
Es_EsF5,1,99,1.0794999319960916,1.0296264500426648,1.199817
Es_EsF6,1,99,1.1550786446684709,1.0781037095468602,1.149116
Es_EsGaSeSF,1,99,1.1522753282349822,0.6027258193340146,0.744412
Es_EsH1,1,99,0.409243038124837,0.1133894480578458,0.280221
Es_EsH1Li2,1,99,0.0922673590648852,-0.2904907714624733,-0.284949
Es_EsH1Li3,1,99,-0.106011699897684,-0.3091908269023901,0.107347
Es_EsH2,1,99,0.6228984416795385,0.1916398459105143,0.568322
Es_EsH2Li1,1,99,0.4917240411217238,-0.016622921116528,0.269323
Es_EsH2Li2,1,99,0.3404206421011264,-0.1543794899583498,0.340126
Es_EsH2Li3,1,99,0.3102622486778419,-0.2003134883984637,0.130733
Es_EsH3,1,99,0.7878891429572924,0.254580576857033,0.8184
Es_EsH3Li1,1,99,0.6845184879731511,0.0776657825639073,0.529166
Es_EsH3Li2,1,99,0.5412158118514157,-0.0501420912287171,0.276512
Es_EsH4,1,99,0.8721869989962336,0.2969760982270912,0.74451
Es_EsH4Li1,1,99,0.3233168294404134,0.0958723455324194,0.358389
Es_EsH5,1,99,0.8603242340631737,0.327233403218109,0.675733
Es_EsH6,1,99,0.7653738062535926,0.3459494365127785,0.587608
Es_EsHGaPAs,1,99,0.8065320152053124,0.3763749418073767,0.645433
Es_EsHLiSbBrSr,1,99,-0.1723349951033841,0.366348153713091,0.537233
Es_EsHSnAsSF,1,99,0.777700551346423,0.4931393435992223,0.697613
Es_EsI1,1,99,0.3591244624964279,0.4683442555395352,0.367398
Es_EsI2,1,99,0.6613192279433173,0.5794622149997875,0.6604
Es_EsI3,1,99,0.6150258030834022,0.63293101201284,0.746942
Es_EsI4,1,99,0.6973114226223619,0.6167761198294948,0.569424
Es_EsI5,1,99,0.6526762069043338,0.597958382242022,0.462031
Es_EsI6,1,99,0.5131897681284674,0.5816010424774253,0.387602
Es_EsN,1,99,0.8986476947322302,0.6051642840874892,0.524032
